age,income,expenses,savings,debt,credit_score,impulse_purchases,num_bank_accounts,financial_goal,time_horizon_months,budget_score,investment_score,loan_knowledge_score,risk_score,literacy_level,recommended_monthly,save_rate,debt_to_income,expense_ratio
48,49740,29382,11064,25243,816,3,1,Emergency Fund,60,58,11,3,47,0,2264,0.222,0.507,0.591
55,61496,44905,1897,32134,633,4,1,Investing,60,60,62,40,24,1,3247,0.031,0.523,0.73
40,26028,13461,773,320,760,1,1,Debt Repayment,6,49,32,68,32,1,500,0.03,0.012,0.517
21,5000,2559,839,2454,597,1,1,Emergency Fund,60,62,40,47,14,1,500,0.168,0.491,0.512
33,53014,39980,7742,27139,737,3,2,Short Term Savings,12,73,92,13,13,1,3250,0.146,0.512,0.754
24,47495,36477,2646,16971,756,3,3,Emergency Fund,36,57,70,76,61,1,3779,0.056,0.357,0.768
39,22494,6942,3286,6476,572,2,1,Short Term Savings,36,87,60,30,64,1,1262,0.146,0.288,0.309
46,14750,5697,3600,982,623,3,3,Investing,6,91,55,0,42,1,28057,0.244,0.067,0.386
28,42613,18232,7035,6126,643,3,1,Emergency Fund,6,43,23,46,39,0,17257,0.165,0.144,0.428
50,54338,27764,6700,15991,780,2,2,Debt Repayment,12,68,31,76,61,1,500,0.123,0.294,0.511
46,50398,23932,10600,26158,774,3,1,Emergency Fund,12,55,47,53,28,1,10814,0.21,0.519,0.475
29,19607,13746,1351,9448,618,4,1,Emergency Fund,12,44,19,21,0,0,4420,0.069,0.482,0.701
24,24092,19198,2777,7168,619,1,1,Short Term Savings,12,59,24,23,79,0,3632,0.115,0.298,0.797
43,53389,22169,7548,25166,669,2,2,Short Term Savings,12,17,29,76,70,1,3265,0.141,0.471,0.415
26,41453,26438,5639,19045,524,1,1,Short Term Savings,36,75,97,32,51,1,1198,0.136,0.459,0.638
51,61203,31867,14188,21262,751,2,2,Investing,6,77,74,16,69,1,26544,0.232,0.347,0.521
30,33534,20236,2927,4433,580,2,1,Debt Repayment,60,64,46,19,65,1,500,0.087,0.132,0.603
53,54790,36843,1807,11440,657,1,1,Investing,60,79,16,39,60,1,3249,0.033,0.209,0.672
42,39207,32783,9047,3859,762,4,3,Debt Repayment,6,46,46,81,78,1,500,0.231,0.098,0.836
41,25543,10609,1786,109,685,3,1,Debt Repayment,12,4,42,65,17,0,500,0.07,0.004,0.415
34,58563,20626,6276,2829,618,2,2,Investing,60,50,88,51,23,1,3175,0.107,0.048,0.352
19,20148,13626,2863,9182,568,2,2,Investing,12,35,83,100,68,2,15164,0.142,0.456,0.676
30,41483,22254,10140,833,645,0,1,Emergency Fund,12,60,21,62,54,1,8793,0.244,0.02,0.536
48,43549,17321,6232,10447,626,1,1,Emergency Fund,60,88,62,100,60,2,2039,0.143,0.24,0.398
46,37594,13919,4623,22235,859,3,1,Short Term Savings,36,65,30,38,59,1,1226,0.123,0.591,0.37
45,59815,38003,9225,28540,585,4,1,Short Term Savings,12,54,20,49,95,1,3136,0.154,0.477,0.635
44,51452,24711,12517,23172,607,4,2,Investing,36,82,75,30,31,1,5067,0.243,0.45,0.48
32,49068,44085,10212,8087,569,7,1,Investing,60,93,52,51,77,1,3111,0.208,0.165,0.898
48,41369,22485,2435,15928,629,1,1,Debt Repayment,12,68,100,44,27,2,500,0.059,0.385,0.544
32,77126,32961,15791,23078,691,0,1,Debt Repayment,6,47,38,100,31,1,500,0.205,0.299,0.427
50,69293,46932,14790,25935,574,2,2,Debt Repayment,12,62,21,43,15,1,500,0.213,0.374,0.677
37,58388,26073,10443,15267,678,1,3,Investing,60,63,26,77,71,1,3107,0.179,0.261,0.447
29,55102,32865,9431,17554,553,1,1,Emergency Fund,12,56,46,48,24,1,11990,0.171,0.319,0.596
54,27954,16480,3393,16577,724,5,1,Investing,36,85,16,65,34,1,5313,0.121,0.593,0.59
26,39018,22323,6539,7709,613,2,1,Debt Repayment,6,76,34,57,100,1,500,0.168,0.198,0.572
40,52716,40994,9997,6846,623,0,2,Short Term Savings,12,36,15,60,5,0,3077,0.19,0.13,0.778
25,61031,26241,2944,16423,762,2,2,Investing,36,34,27,49,49,0,5325,0.048,0.269,0.43
49,57840,48735,4580,18196,615,4,1,Investing,36,49,27,7,61,0,5281,0.079,0.315,0.843
31,51619,39994,3336,2652,681,1,1,Short Term Savings,6,40,56,71,53,1,6666,0.065,0.051,0.775
44,80012,39995,17080,38692,706,1,3,Investing,60,50,37,2,97,0,2998,0.213,0.484,0.5
42,37288,15226,6577,9442,754,1,3,Investing,36,59,38,85,42,1,5227,0.176,0.253,0.408
30,60263,28186,7453,14939,676,1,1,Short Term Savings,12,56,30,62,67,1,3272,0.124,0.248,0.468
38,57828,28889,12143,22859,624,0,2,Short Term Savings,6,63,6,56,22,1,5408,0.21,0.395,0.5
48,48881,30998,9036,22678,608,2,2,Investing,6,53,26,50,77,1,27280,0.185,0.464,0.634
54,49610,16263,11416,29347,675,1,1,Short Term Savings,12,32,82,82,35,1,2968,0.23,0.592,0.328
22,49206,41756,1853,5122,589,1,2,Emergency Fund,60,40,10,83,72,1,2389,0.038,0.104,0.849
30,25835,9280,3542,5356,693,2,2,Short Term Savings,12,38,35,11,57,0,3573,0.137,0.207,0.359
45,48017,22451,8765,4847,666,3,2,Debt Repayment,36,44,21,0,68,0,500,0.183,0.101,0.468
42,54965,20093,3722,29049,556,1,1,Investing,6,68,55,64,30,1,28039,0.068,0.528,0.366
52,46438,21083,4422,15282,551,1,1,Short Term Savings,6,52,28,49,22,1,6511,0.095,0.329,0.454
24,5000,4013,581,2557,656,3,2,Emergency Fund,12,41,49,34,31,1,1109,0.116,0.511,0.802
55,8276,5537,1677,4892,627,2,1,Short Term Savings,6,58,72,52,61,1,6903,0.203,0.591,0.669
49,23635,10314,3155,7802,715,4,1,Debt Repayment,6,65,42,24,32,1,500,0.133,0.33,0.436
20,37761,31079,5035,2676,576,0,1,Debt Repayment,12,65,27,62,56,1,500,0.133,0.071,0.823
54,24709,19283,2942,5355,708,2,1,Investing,6,100,78,28,64,1,28151,0.119,0.217,0.78
39,52918,39804,3840,1149,710,5,2,Emergency Fund,60,48,35,45,1,1,2539,0.073,0.022,0.752
25,63839,51618,14830,32531,555,0,1,Emergency Fund,36,67,59,61,43,1,4775,0.232,0.51,0.809
34,66673,44790,6206,715,632,1,1,Emergency Fund,12,81,32,34,34,1,14908,0.093,0.011,0.672
44,46736,28081,7034,16605,759,2,1,Investing,12,91,61,38,70,1,14843,0.151,0.355,0.601
50,61683,32344,3344,3927,682,1,1,Short Term Savings,6,54,62,46,99,1,6665,0.054,0.064,0.524
34,28748,12484,3446,130,642,0,2,Emergency Fund,60,24,86,56,40,1,1357,0.12,0.005,0.434
29,36966,23452,8423,5681,718,4,3,Short Term Savings,36,53,35,83,90,1,1123,0.228,0.154,0.634
44,16660,13889,4147,5516,610,1,2,Short Term Savings,36,67,71,38,60,1,1239,0.249,0.331,0.834
25,64137,42098,6619,2889,623,0,1,Debt Repayment,6,100,62,68,37,2,500,0.103,0.045,0.656
40,79318,67560,4395,29263,663,2,1,Short Term Savings,6,32,40,63,50,1,6515,0.055,0.369,0.852
46,33028,16981,3049,13316,763,4,1,Investing,6,58,20,56,48,1,28135,0.092,0.403,0.514
37,5000,3585,476,2909,576,4,1,Investing,36,46,4,71,73,1,5392,0.095,0.582,0.717
33,20891,14398,3514,11275,687,2,1,Investing,36,78,39,88,2,1,5310,0.168,0.54,0.689
34,26996,18958,3620,9180,618,3,1,Debt Repayment,60,47,31,51,55,1,500,0.134,0.34,0.702
33,13475,9257,2651,6414,749,5,2,Short Term Savings,36,29,47,66,84,1,1279,0.197,0.476,0.687
36,19393,8397,3515,4231,711,1,1,Debt Repayment,12,18,27,35,67,0,500,0.181,0.218,0.433
25,44092,17026,3430,15495,643,2,1,Debt Repayment,36,65,61,41,50,1,500,0.078,0.351,0.386
55,53194,47192,10658,12873,697,2,2,Short Term Savings,36,61,38,24,58,1,1063,0.2,0.242,0.887
55,5000,1635,1074,1011,603,3,3,Investing,6,70,48,42,41,1,28418,0.215,0.202,0.327
46,29356,17045,4627,12816,599,3,1,Investing,6,62,6,56,51,1,27910,0.158,0.437,0.581
53,40753,22619,9510,7254,851,5,2,Debt Repayment,36,66,44,49,64,1,500,0.233,0.178,0.555
43,18664,9630,3734,4261,620,4,2,Investing,6,69,67,44,43,1,28038,0.2,0.228,0.516
48,44723,34400,7018,9852,664,1,1,Short Term Savings,60,43,38,43,15,1,704,0.157,0.22,0.769
29,37643,28127,8598,19658,618,1,2,Emergency Fund,60,59,2,46,11,0,1710,0.228,0.522,0.747
34,31028,26160,4904,3172,547,4,1,Short Term Savings,6,70,35,46,62,1,6442,0.158,0.102,0.843
32,22710,12201,3176,5197,568,1,2,Investing,36,40,69,88,52,1,5319,0.14,0.229,0.537
26,45468,29031,4634,24221,677,2,1,Emergency Fund,12,24,9,48,70,0,10136,0.102,0.533,0.638
29,24730,20659,5516,227,537,3,1,Short Term Savings,36,66,0,24,30,0,1202,0.223,0.009,0.835
49,5339,4785,257,3036,593,0,2,Debt Repayment,36,56,43,96,22,1,500,0.048,0.569,0.896
42,40441,35651,5213,21811,702,2,2,Short Term Savings,6,86,9,48,70,1,6398,0.129,0.539,0.882
35,15219,11120,2185,3815,668,3,2,Debt Repayment,60,73,1,45,57,0,500,0.144,0.251,0.731
32,7076,2730,1044,2772,617,2,2,Investing,12,53,42,27,39,1,15304,0.148,0.392,0.386
49,42590,13369,7237,25325,614,1,1,Emergency Fund,6,32,83,30,46,1,17219,0.17,0.595,0.314
23,36741,29213,5009,12233,567,3,1,Short Term Savings,6,86,30,89,30,1,6427,0.136,0.333,0.795
52,22673,18241,1792,1318,828,3,3,Short Term Savings,60,75,4,27,70,0,790,0.079,0.058,0.804
51,44578,33336,9677,22832,571,5,2,Emergency Fund,36,85,0,30,55,0,3352,0.217,0.512,0.748
55,48478,22685,8300,3902,730,2,1,Short Term Savings,12,79,49,64,53,1,3207,0.171,0.08,0.468
22,44796,30635,9737,6914,473,0,1,Investing,60,35,50,11,67,0,3119,0.217,0.154,0.684
35,44070,21583,3679,23097,720,3,2,Debt Repayment,12,69,41,75,35,1,605,0.083,0.524,0.49
33,7892,4501,1314,1212,728,1,1,Investing,36,79,68,65,89,2,5369,0.166,0.154,0.57
25,65864,34872,12136,29444,575,1,2,Debt Repayment,60,62,65,46,18,1,500,0.184,0.447,0.529
42,51149,43383,5533,13738,600,5,1,Emergency Fund,36,53,16,59,44,1,3997,0.108,0.269,0.848
49,20984,9243,4339,9565,735,1,1,Short Term Savings,12,50,72,89,89,2,3512,0.207,0.456,0.44
43,39764,25710,818,5543,558,4,2,Emergency Fund,60,44,47,70,50,1,1942,0.021,0.139,0.647
39,43565,22505,6832,10967,684,0,2,Investing,6,57,35,72,43,1,27595,0.157,0.252,0.517
48,39213,27364,6318,7485,595,2,1,Short Term Savings,60,34,14,63,49,0,716,0.161,0.191,0.698
27,75861,48455,10831,11335,722,1,1,Emergency Fund,60,23,22,45,78,0,3553,0.143,0.149,0.639
29,5000,4271,824,943,798,2,2,Emergency Fund,6,48,17,47,34,0,2025,0.165,0.189,0.854
45,10476,3781,612,2030,569,3,3,Debt Repayment,6,48,79,55,39,1,500,0.058,0.194,0.361
23,5000,2161,887,2866,697,2,1,Investing,60,100,33,65,67,1,3264,0.177,0.573,0.432
37,41597,31605,4044,13308,728,4,1,Emergency Fund,6,87,46,39,42,1,17249,0.097,0.32,0.76
22,50880,26522,6307,14105,490,1,1,Investing,60,55,0,63,23,0,3175,0.124,0.277,0.521
40,47231,18867,4563,14263,730,1,1,Short Term Savings,12,59,14,43,48,0,3495,0.097,0.302,0.399
26,34217,20598,4414,20450,678,2,1,Debt Repayment,6,81,26,55,26,1,830,0.129,0.598,0.602
46,48130,33271,7843,18874,701,1,2,Investing,36,59,94,52,52,1,5193,0.163,0.392,0.691
33,34071,11137,7250,14381,503,1,1,Short Term Savings,12,56,37,59,41,1,3288,0.213,0.422,0.327
39,54814,26035,7191,10314,709,1,1,Investing,6,54,36,59,47,1,27544,0.131,0.188,0.475
25,62145,48824,5862,17582,635,3,2,Short Term Savings,36,57,10,49,34,0,1192,0.094,0.283,0.786
37,21376,13085,2826,2360,558,2,1,Short Term Savings,6,37,28,29,70,0,6739,0.132,0.11,0.612
31,34247,11001,6110,14079,706,2,1,Emergency Fund,12,82,28,84,57,1,7433,0.178,0.411,0.321
54,37486,17587,3738,7748,714,0,1,Short Term Savings,36,54,72,38,46,1,1250,0.1,0.207,0.469
51,68508,46824,7897,30758,643,0,2,Investing,36,85,0,79,34,1,5191,0.115,0.449,0.683
28,23731,9957,3546,3035,679,2,2,Debt Repayment,36,81,1,20,39,0,500,0.149,0.128,0.42
50,61953,49341,5428,14998,637,2,2,Debt Repayment,6,69,49,22,40,1,500,0.088,0.242,0.796
48,10678,7538,727,3018,539,3,1,Investing,36,84,63,77,42,2,5385,0.068,0.283,0.706
51,64870,37808,3392,6481,638,4,1,Emergency Fund,12,55,20,93,66,1,14709,0.052,0.1,0.583
24,57037,48445,5766,2381,745,0,1,Emergency Fund,6,48,73,64,29,1,23620,0.101,0.042,0.849
40,36886,19736,1147,7017,747,4,1,Emergency Fund,12,47,41,14,46,0,8423,0.031,0.19,0.535
24,58333,25727,8995,19071,583,2,2,Emergency Fund,36,61,16,78,47,1,4486,0.154,0.327,0.441
42,29981,20892,1812,11740,669,1,1,Short Term Savings,6,73,12,26,71,0,6884,0.06,0.392,0.697
20,21543,13873,2300,5496,656,0,1,Emergency Fund,6,67,50,22,75,1,8904,0.107,0.255,0.644
55,74129,37149,6072,22251,689,2,1,Emergency Fund,36,98,57,53,61,1,5846,0.082,0.3,0.501
37,29176,14768,4813,9508,654,0,2,Debt Repayment,36,70,0,37,76,0,500,0.165,0.326,0.506
51,53540,28854,11542,16444,707,1,3,Short Term Savings,12,48,29,70,64,1,2958,0.216,0.307,0.539
47,62176,29513,10300,3369,616,0,2,Investing,36,63,4,62,51,1,5127,0.166,0.054,0.475
34,56126,40755,8125,13638,738,1,1,Debt Repayment,60,78,44,41,90,1,500,0.145,0.243,0.726
27,51985,35912,9039,6373,607,5,1,Investing,12,50,40,65,36,1,14689,0.174,0.123,0.691
52,53603,30257,1441,17165,665,2,1,Debt Repayment,60,47,35,100,64,1,500,0.027,0.32,0.564
37,61149,32941,2950,27813,703,3,2,Investing,60,82,100,43,35,2,3230,0.048,0.455,0.539
35,46354,24059,1939,16116,667,0,1,Emergency Fund,36,75,81,58,25,2,3706,0.042,0.348,0.519
44,39207,18430,1669,5218,462,3,3,Debt Repayment,6,60,53,65,78,1,500,0.043,0.133,0.47
53,12621,4435,1008,1573,673,3,1,Short Term Savings,60,49,20,64,50,1,803,0.08,0.125,0.351
40,46362,21369,6600,1029,705,2,2,Debt Repayment,6,54,22,100,87,1,500,0.142,0.022,0.461
49,60566,29842,2808,15494,673,2,1,Debt Repayment,36,65,75,78,79,2,500,0.046,0.256,0.493
27,17985,11305,4227,4671,725,1,2,Investing,36,74,11,25,55,0,5291,0.235,0.26,0.629
28,35418,27069,7667,5024,743,1,1,Short Term Savings,6,80,50,26,52,1,6047,0.216,0.142,0.764
55,48507,26068,11810,22243,594,2,2,Emergency Fund,36,63,93,47,100,1,3613,0.243,0.459,0.537
23,70247,60893,2091,16289,512,3,1,Debt Repayment,36,35,2,64,51,0,500,0.03,0.232,0.867
51,16828,13401,3631,6758,554,2,3,Investing,36,88,74,75,0,2,5307,0.216,0.402,0.796
53,55869,49772,11445,21456,655,5,3,Emergency Fund,6,83,60,75,81,2,22308,0.205,0.384,0.891
54,32844,27120,7471,11917,699,3,1,Emergency Fund,12,79,53,49,72,1,7004,0.227,0.363,0.826
34,26527,17774,3751,14452,640,3,2,Emergency Fund,12,87,51,65,62,1,5833,0.141,0.545,0.67
29,21639,14261,4354,206,539,0,2,Emergency Fund,6,76,52,89,49,2,8651,0.201,0.01,0.659
38,26889,10156,854,1097,673,0,2,Debt Repayment,36,62,56,63,50,1,500,0.032,0.041,0.378
36,49982,36658,1871,21656,650,4,3,Investing,6,38,30,59,57,1,28304,0.037,0.433,0.733
20,35444,23397,1675,7518,662,1,2,Short Term Savings,12,44,55,74,51,1,3717,0.047,0.212,0.66
35,54284,32796,12507,32131,794,1,2,Investing,36,52,32,55,76,1,5067,0.23,0.592,0.604
36,17563,12574,598,2280,715,0,1,Investing,12,75,24,67,84,1,15338,0.034,0.13,0.716
23,53939,30552,2321,5936,639,6,1,Investing,6,91,34,97,27,2,28239,0.043,0.11,0.566
33,48675,29901,11389,17179,543,4,1,Short Term Savings,6,87,38,21,60,1,5515,0.234,0.353,0.614
25,9844,5306,440,1650,757,2,1,Emergency Fund,36,50,88,45,16,1,786,0.045,0.168,0.539
35,70124,51220,15430,14326,508,0,2,Debt Repayment,12,57,72,35,84,1,500,0.22,0.204,0.73
29,46798,38653,9431,25861,627,1,2,Emergency Fund,12,32,48,33,38,0,10074,0.202,0.553,0.826
27,55308,44495,1618,870,553,0,2,Emergency Fund,12,93,10,36,52,1,12638,0.029,0.016,0.804
24,63122,48705,1579,20120,617,3,1,Investing,60,30,23,0,77,0,3252,0.025,0.319,0.772
18,59367,18301,8484,11929,642,1,1,Investing,6,56,86,39,30,1,27359,0.143,0.201,0.308
53,37477,31747,9344,7780,544,1,3,Investing,36,87,13,77,54,1,5152,0.249,0.208,0.847
38,54503,25339,12106,8103,454,0,1,Short Term Savings,60,67,61,19,21,1,621,0.222,0.149,0.465
54,5000,4163,456,404,572,4,2,Debt Repayment,12,71,29,7,52,0,500,0.091,0.081,0.832
41,47875,20020,5211,990,541,1,1,Investing,12,64,60,35,57,1,14983,0.109,0.021,0.418
42,74649,42086,8153,44238,573,0,1,Investing,60,25,49,30,0,0,3145,0.109,0.593,0.564
24,26092,19559,4927,10338,627,0,2,Short Term Savings,6,68,49,71,67,1,6439,0.189,0.396,0.75
34,58309,39893,5741,27190,771,4,3,Investing,6,72,17,93,22,1,27751,0.098,0.466,0.684
46,75459,41468,4074,2943,602,0,1,Investing,36,48,54,100,41,1,5295,0.054,0.039,0.55
47,53784,38034,10317,478,607,1,1,Emergency Fund,36,74,43,31,43,1,4082,0.192,0.009,0.707
24,60508,38081,7584,21793,641,1,1,Emergency Fund,60,50,40,65,17,1,2851,0.125,0.36,0.629
50,8610,4007,324,3739,702,6,2,Short Term Savings,12,87,24,49,58,1,3821,0.038,0.434,0.465
24,21301,14650,4296,5046,694,2,2,Debt Repayment,60,59,33,60,51,1,500,0.202,0.237,0.688
41,68594,28984,10606,15958,496,2,1,Short Term Savings,60,71,19,64,16,1,645,0.155,0.233,0.423
28,59207,42415,7848,13658,566,1,1,Debt Repayment,6,65,36,48,86,1,500,0.133,0.231,0.716
26,49920,15069,8729,4575,738,2,1,Emergency Fund,12,74,56,26,100,1,10848,0.175,0.092,0.302
29,34707,21839,4728,15699,608,1,2,Short Term Savings,60,62,8,30,39,0,742,0.136,0.452,0.629
52,45692,24702,7728,5899,727,1,2,Emergency Fund,60,74,44,55,32,1,2120,0.169,0.129,0.541
21,74762,36024,16411,14552,707,0,1,Short Term Savings,6,74,30,59,32,1,4798,0.22,0.195,0.482
53,37961,23134,6115,15289,470,1,1,Emergency Fund,12,35,76,34,46,1,8289,0.161,0.403,0.609
45,53985,37097,9269,3,517,0,2,Investing,36,73,35,44,63,1,5154,0.172,0.0,0.687
30,53459,47000,8616,24578,623,0,2,Short Term Savings,12,50,42,79,28,1,3183,0.161,0.46,0.879
40,26682,21341,3793,14393,682,1,3,Investing,12,56,54,50,68,1,15092,0.142,0.539,0.8
36,28226,20613,1680,874,628,1,1,Investing,12,54,87,61,48,1,15255,0.06,0.031,0.73
54,70540,41433,6856,25039,634,1,2,Emergency Fund,12,51,54,87,57,1,15751,0.097,0.355,0.587
41,51402,27514,9222,12597,652,6,2,Debt Repayment,12,87,100,53,47,2,500,0.179,0.245,0.535
33,26393,8433,3110,1242,641,2,2,Short Term Savings,36,32,73,38,11,1,1267,0.118,0.047,0.32
50,33774,17409,3830,13825,647,4,1,Short Term Savings,36,5,42,37,61,0,1247,0.113,0.409,0.515
29,20288,16413,3948,7453,460,1,2,Investing,36,48,0,65,75,0,5298,0.195,0.367,0.809
51,61330,32530,1305,23648,625,1,1,Short Term Savings,12,56,26,12,87,0,3745,0.021,0.386,0.53
24,34964,20172,6159,17065,624,3,2,Debt Repayment,36,43,61,87,49,1,500,0.176,0.488,0.577
28,35231,16315,4668,6065,564,3,1,Debt Repayment,60,41,13,79,1,1,500,0.132,0.172,0.463
48,56818,26390,6059,23081,588,1,1,Investing,36,73,0,16,50,0,5241,0.107,0.406,0.464
46,6411,2161,630,2859,516,5,1,Emergency Fund,60,62,51,37,45,1,500,0.098,0.446,0.337
30,39261,26237,2346,3976,680,1,1,Debt Repayment,12,100,5,37,67,1,500,0.06,0.101,0.668
48,39781,22629,3853,22843,557,1,1,Investing,60,44,47,63,16,1,3215,0.097,0.574,0.569
19,34287,22752,3772,6994,640,0,1,Emergency Fund,36,67,40,31,32,1,2678,0.11,0.204,0.664
32,29009,18221,3498,12422,610,1,3,Investing,36,71,7,0,27,0,5310,0.121,0.428,0.628
28,25798,20104,4505,11671,635,3,3,Emergency Fund,6,54,92,80,41,2,10412,0.175,0.452,0.779
51,45649,34264,5675,13805,722,2,1,Investing,36,38,28,0,45,0,5252,0.124,0.302,0.751
21,19798,15103,4021,1529,591,2,1,Short Term Savings,6,58,69,92,29,2,6568,0.203,0.077,0.763
28,43223,25914,7224,7148,641,0,2,Short Term Savings,6,71,77,40,74,1,6110,0.167,0.165,0.6
46,28941,14827,1840,4067,701,3,2,Investing,36,46,26,49,88,1,5355,0.064,0.141,0.512
19,30271,26034,2535,9419,662,2,3,Debt Repayment,36,55,96,43,0,1,500,0.084,0.311,0.86
33,43939,14612,1679,6887,586,1,3,Emergency Fund,12,57,23,38,54,0,10010,0.038,0.157,0.333
30,30048,11765,7136,9857,525,1,2,Short Term Savings,36,44,42,51,100,1,1158,0.237,0.328,0.392
54,65340,36051,14630,11298,583,2,1,Debt Repayment,60,85,52,43,53,1,500,0.224,0.173,0.552
34,37198,24862,1469,21,664,6,1,Emergency Fund,60,63,9,28,26,0,1805,0.039,0.001,0.668
38,60932,18579,9263,13280,646,1,1,Investing,60,55,40,65,33,1,3126,0.152,0.218,0.305
36,24761,18114,5964,9015,701,2,2,Debt Repayment,60,76,61,44,80,1,500,0.241,0.364,0.732
24,24317,15447,4665,11288,623,0,1,Emergency Fund,36,63,53,99,36,2,1845,0.192,0.464,0.635
55,6738,3980,896,114,588,2,2,Short Term Savings,12,84,77,27,74,1,3777,0.133,0.017,0.591
25,30156,16709,2275,4673,531,3,2,Emergency Fund,6,42,15,62,45,0,12599,0.075,0.155,0.554
30,35347,21621,2975,20899,553,4,1,Investing,60,72,38,36,36,1,3229,0.084,0.591,0.612
54,41540,16494,7864,6525,566,2,2,Emergency Fund,6,59,31,34,79,1,16679,0.189,0.157,0.397
19,53947,19702,10764,25156,754,6,2,Short Term Savings,60,86,22,49,100,1,643,0.2,0.466,0.365
28,52495,24871,7433,16043,555,1,1,Emergency Fund,12,79,37,66,61,1,11542,0.142,0.306,0.474
41,62712,45510,2998,4597,556,1,3,Emergency Fund,12,65,50,70,70,1,14241,0.048,0.073,0.726
23,22253,14530,5224,8590,593,4,1,Emergency Fund,12,65,27,45,88,1,4733,0.235,0.386,0.653
43,40616,23885,8703,23549,732,1,1,Debt Repayment,36,58,26,89,41,1,500,0.214,0.58,0.588
24,19996,12855,1046,10639,687,2,2,Emergency Fund,12,82,53,70,50,1,4534,0.052,0.532,0.643
36,48284,30687,1595,19998,629,1,1,Investing,60,49,75,57,18,1,3252,0.033,0.414,0.636
23,76085,36842,10899,23380,523,2,2,Short Term Savings,60,58,72,67,65,1,641,0.143,0.307,0.484
46,16071,5761,1371,3079,639,1,2,Emergency Fund,36,72,56,24,25,1,1266,0.085,0.192,0.358
19,53750,45046,4576,11512,706,2,1,Emergency Fund,36,45,16,78,76,1,4234,0.085,0.214,0.838
36,60972,40238,2442,12665,748,1,1,Debt Repayment,60,39,20,17,33,0,500,0.04,0.208,0.66
21,22145,15914,5298,12251,462,6,3,Short Term Savings,60,78,29,60,58,1,732,0.239,0.553,0.719
23,48726,28183,10278,6177,574,2,1,Investing,6,31,32,47,44,0,27103,0.211,0.127,0.578
54,32801,24728,1514,7439,644,2,2,Short Term Savings,60,78,51,14,90,1,794,0.046,0.227,0.754
45,37576,24450,8327,9738,736,1,2,Debt Repayment,6,53,28,19,97,0,500,0.222,0.259,0.651
47,32138,10678,5690,7884,530,2,2,Emergency Fund,60,35,55,49,64,1,1487,0.177,0.245,0.332
24,35502,29610,3367,89,548,7,1,Investing,6,87,19,47,38,1,28090,0.095,0.003,0.834
26,63110,30502,13908,10260,598,1,1,Debt Repayment,6,24,73,31,78,1,500,0.22,0.163,0.483
42,38417,14703,6052,11492,523,1,1,Investing,12,82,41,40,82,1,14919,0.158,0.299,0.383
50,27966,9867,6018,12760,478,4,1,Short Term Savings,60,100,57,13,12,1,721,0.215,0.456,0.353
18,41379,30300,5293,14138,805,1,1,Short Term Savings,6,94,46,13,63,1,6386,0.128,0.342,0.732
23,5000,3611,675,1154,615,0,1,Emergency Fund,6,53,14,42,64,0,2046,0.135,0.231,0.722
35,23662,17038,2056,9443,583,5,2,Debt Repayment,36,90,62,4,40,1,500,0.087,0.399,0.72
27,64971,55189,7092,25958,540,2,2,Emergency Fund,60,82,24,44,43,1,3079,0.109,0.4,0.849
45,37093,18893,5585,5517,632,1,1,Investing,12,43,32,61,22,1,14955,0.151,0.149,0.509
28,30439,19379,7239,1895,591,2,1,Investing,36,40,0,44,62,0,5209,0.238,0.062,0.637
50,43459,29191,6867,20943,698,1,1,Investing,6,64,25,62,27,1,27590,0.158,0.482,0.672
18,54732,48584,2949,17397,549,4,1,Short Term Savings,36,70,25,31,67,1,1271,0.054,0.318,0.888
30,66574,32448,1438,7051,634,3,1,Debt Repayment,6,80,29,0,57,0,500,0.022,0.106,0.487
54,30979,27069,6683,4871,630,1,3,Short Term Savings,12,79,52,63,15,1,3332,0.216,0.157,0.874
37,31439,12237,3263,14457,678,5,2,Emergency Fund,6,64,52,42,36,1,13007,0.104,0.46,0.389
18,35536,26950,3285,13928,620,2,1,Investing,12,49,100,22,85,1,15131,0.092,0.392,0.758
20,60583,41180,12369,34356,681,2,3,Debt Repayment,6,78,67,40,25,1,687,0.204,0.567,0.68
35,41140,32506,9768,11476,659,1,1,Investing,60,82,91,29,31,1,3118,0.237,0.279,0.79
31,83317,26429,16001,2608,704,1,1,Emergency Fund,60,62,15,69,49,1,3835,0.192,0.031,0.317
48,36779,12757,2206,15456,682,0,2,Investing,12,56,43,25,72,1,15214,0.06,0.42,0.347
44,75269,25728,8280,11512,620,0,1,Short Term Savings,60,50,82,28,45,1,683,0.11,0.153,0.342
34,22139,14518,4309,4301,768,1,1,Investing,60,30,51,48,14,1,3208,0.195,0.194,0.656
46,12203,8075,2789,1439,594,1,2,Short Term Savings,12,45,49,50,78,1,3631,0.229,0.118,0.662
53,37971,32034,9480,7038,758,2,2,Short Term Savings,36,88,60,43,100,1,1095,0.25,0.185,0.844
54,62787,36451,8643,31248,722,0,1,Emergency Fund,6,60,9,0,42,0,25674,0.138,0.498,0.581
43,30460,10381,6371,10540,690,3,1,Short Term Savings,36,48,79,8,69,1,1179,0.209,0.346,0.341
34,27669,11779,850,1812,635,0,1,Debt Repayment,6,59,20,53,29,1,500,0.031,0.065,0.426
39,60500,18443,5187,21293,586,2,1,Short Term Savings,60,52,28,21,81,0,734,0.086,0.352,0.305
